2.629998 	 -0.110802 	 0.462351 	 0.462400 
2.639998 	 -0.115411 	 0.459471 	 0.463495 
2.649998 	 -0.119991 	 0.456562 	 0.464567 
2.659998 	 -0.124542 	 0.453625 	 0.465614 
2.669998 	 -0.129064 	 0.450660 	 0.466638 
2.679998 	 -0.133556 	 0.447668 	 0.467637 
2.689998 	 -0.138017 	 0.444649 	 0.468611 
2.699998 	 -0.142448 	 0.441602 	 0.469561 
2.709998 	 -0.146849 	 0.438529 	 0.470487 
2.719998 	 -0.151219 	 0.435429 	 0.471387 
2.729998 	 -0.155558 	 0.432303 	 0.472263 
2.739998 	 -0.159865 	 0.429151 	 0.473114 
2.749998 	 -0.164140 	 0.425973 	 0.473939 
2.759998 	 -0.168384 	 0.422770 	 0.474740 
2.769998 	 -0.172596 	 0.419542 	 0.475514 
2.779998 	 -0.176775 	 0.416289 	 0.476264 
2.789998 	 -0.180921 	 0.413012 	 0.476987 
2.799998 	 -0.185035 	 0.409710 	 0.477686 
2.809998 	 -0.189116 	 0.406384 	 0.478358 
2.819998 	 -0.193163 	 0.403035 	 0.479004 
2.829998 	 -0.197176 	 0.399663 	 0.479624 
2.839998 	 -0.201156 	 0.396267 	 0.480218 
2.849998 	 -0.205102 	 0.392849 	 0.480785 
2.859998 	 -0.209013 	 0.389409 	 0.481327 
2.869998 	 -0.212890 	 0.385946 	 0.481842 
2.879998 	 -0.216732 	 0.382461 	 0.482330 
2.889998 	 -0.220539 	 0.378955 	 0.482792 
2.899998 	 -0.224311 	 0.375428 	 0.483227 
2.909998 	 -0.228047 	 0.371880 	 0.483635 
2.919998 	 -0.231748 	 0.368312 	 0.484017 
2.929998 	 -0.235413 	 0.364723 	 0.484371 
2.939998 	 -0.239043 	 0.361114 	 0.484698 
2.949998 	 -0.242636 	 0.357485 	 0.484999 
2.959998 	 -0.246192 	 0.353838 	 0.485272 
2.969998 	 -0.249712 	 0.350171 	 0.485518 
2.979998 	 -0.253196 	 0.346485 	 0.485736 
2.989998 	 -0.256642 	 0.342782 	 0.485927 
2.999998 	 -0.260051 	 0.339060 	 0.486091 
3.009998 	 -0.263423 	 0.335320 	 0.486227 
3.019998 	 -0.266757 	 0.331563 	 0.486336 
3.029998 	 -0.270054 	 0.327789 	 0.486417 
3.039998 	 -0.273313 	 0.323999 	 0.486471 
3.049998 	 -0.276534 	 0.320192 	 0.486496 
3.059998 	 -0.279717 	 0.316369 	 0.486494 
3.069998 	 -0.282861 	 0.312530 	 0.486464 
3.079998 	 -0.285968 	 0.308676 	 0.486406 
3.089998 	 -0.289035 	 0.304806 	 0.486321 
3.099998 	 -0.292064 	 0.300922 	 0.486207 
3.109998 	 -0.295053 	 0.297024 	 0.486065 
3.119998 	 -0.298004 	 0.293111 	 0.485896 
3.129997 	 -0.300916 	 0.289185 	 0.485698 
3.139997 	 -0.303788 	 0.285245 	 0.485473 
3.149997 	 -0.306620 	 0.281292 	 0.485219 
3.159997 	 -0.309413 	 0.277327 	 0.484937 
3.169997 	 -0.312167 	 0.273349 	 0.484627 
3.179997 	 -0.314880 	 0.269359 	 0.484289 
3.189997 	 -0.317554 	 0.265357 	 0.483922 
3.199997 	 -0.320187 	 0.261344 	 0.483528 
3.209997 	 -0.322781 	 0.257320 	 0.483105 
3.219997 	 -0.325334 	 0.253285 	 0.482654 
3.229997 	 -0.327846 	 0.249241 	 0.482175 
3.239997 	 -0.330319 	 0.245185 	 0.481668 
3.249997 	 -0.332750 	 0.241121 	 0.481132 
3.259997 	 -0.335141 	 0.237047 	 0.480569 
3.269997 	 -0.337491 	 0.232964 	 0.479977 
3.279997 	 -0.339800 	 0.228872 	 0.479357 
3.289997 	 -0.342068 	 0.224772 	 0.478708 
3.299997 	 -0.344296 	 0.220665 	 0.478032 
3.309997 	 -0.346482 	 0.216549 	 0.477327 
3.319997 	 -0.348627 	 0.212427 	 0.476595 
3.329997 	 -0.350730 	 0.208297 	 0.475834 
3.339997 	 -0.352792 	 0.204161 	 0.475045 
3.349997 	 -0.354813 	 0.200019 	 0.474228 
3.359997 	 -0.356793 	 0.195871 	 0.473383 
3.369997 	 -0.358731 	 0.191717 	 0.472510 
3.379997 	 -0.360627 	 0.187559 	 0.471609 
3.389997 	 -0.362482 	 0.183395 	 0.470680 
3.399997 	 -0.364295 	 0.179227 	 0.469723 
3.409997 	 -0.366066 	 0.175055 	 0.468738 
3.419997 	 -0.367796 	 0.170879 	 0.467725 
3.429997 	 -0.369484 	 0.166700 	 0.466685 
3.439997 	 -0.371130 	 0.162518 	 0.465617 
3.449997 	 -0.372734 	 0.158333 	 0.464521 
3.459997 	 -0.374297 	 0.154145 	 0.463398 
3.469997 	 -0.375817 	 0.149956 	 0.462247 
3.479997 	 -0.377296 	 0.145765 	 0.461069 
3.489997 	 -0.378733 	 0.141572 	 0.459863 
3.499997 	 -0.380127 	 0.137379 	 0.458629 
3.509997 	 -0.381480 	 0.133185 	 0.457369 
3.519997 	 -0.382791 	 0.128990 	 0.456081 
3.529997 	 -0.384060 	 0.124796 	 0.454766 
3.539997 	 -0.385287 	 0.120602 	 0.453424 
3.549997 	 -0.386472 	 0.116409 	 0.452055 
3.559997 	 -0.387615 	 0.112217 	 0.450659 
3.569997 	 -0.388716 	 0.108026 	 0.449236 
3.579997 	 -0.389776 	 0.103838 	 0.447786 
3.589997 	 -0.390793 	 0.099651 	 0.446309 
3.599997 	 -0.391769 	 0.095467 	 0.444806 
3.609997 	 -0.392702 	 0.091285 	 0.443276 
3.619997 	 -0.393594 	 0.087107 	 0.441720 
3.629997 	 -0.394445 	 0.082932 	 0.440137 
3.639997 	 -0.395253 	 0.078761 	 0.438529 
3.649997 	 -0.396020 	 0.074595 	 0.436894 
3.659997 	 -0.396745 	 0.070432 	 0.435233 
3.669997 	 -0.397428 	 0.066275 	 0.433546 
3.679997 	 -0.398071 	 0.062123 	 0.431833 
3.689997 	 -0.398671 	 0.057976 	 0.430094 
3.699997 	 -0.399230 	 0.053835 	 0.428330 
3.709997 	 -0.399748 	 0.049701 	 0.426541 
3.719997 	 -0.400224 	 0.045573 	 0.424725 
3.729997 	 -0.400659 	 0.041451 	 0.422885 
3.739997 	 -0.401053 	 0.037337 	 0.421020 
3.749997 	 -0.401406 	 0.033231 	 0.419129 
3.759997 	 -0.401718 	 0.029132 	 0.417213 
3.769997 	 -0.401989 	 0.025041 	 0.415273 
3.779997 	 -0.402219 	 0.020959 	 0.413308 
3.789997 	 -0.402408 	 0.016886 	 0.411319 
3.799997 	 -0.402556 	 0.012822 	 0.409305 
3.809997 	 -0.402664 	 0.008768 	 0.407267 
3.819997 	 -0.402732 	 0.004723 	 0.405205 
3.829997 	 -0.402759 	 0.000689 	 0.403118 
3.839997 	 -0.402746 	 -0.003336 	 0.401008 
3.849997 	 -0.402692 	 -0.007349 	 0.398875 
3.859997 	 -0.402599 	 -0.011351 	 0.396717 
3.869997 	 -0.402465 	 -0.015342 	 0.394536 
3.879997 	 -0.402292 	 -0.019321 	 0.392332 
3.889997 	 -0.402079 	 -0.023288 	 0.390106 
3.899997 	 -0.401826 	 -0.027243 	 0.387855 
3.909997 	 -0.401534 	 -0.031185 	 0.385583 
3.919997 	 -0.401202 	 -0.035114 	 0.383287 
3.929997 	 -0.400832 	 -0.039030 	 0.380969 
3.939997 	 -0.400422 	 -0.042932 	 0.378629 
3.949997 	 -0.399973 	 -0.046820 	 0.376267 
3.959997 	 -0.399486 	 -0.050694 	 0.373883 
3.969997 	 -0.398959 	 -0.054554 	 0.371477 
3.979997 	 -0.398395 	 -0.058398 	 0.369049 
3.989997 	 -0.397791 	 -0.062228 	 0.366600 
3.999997 	 -0.397150 	 -0.066042 	 0.364129 
4.009997 	 -0.396471 	 -0.069841 	 0.361637 
4.019997 	 -0.395753 	 -0.073623 	 0.359125 
4.029997 	 -0.394998 	 -0.077390 	 0.356592 
4.039998 	 -0.394205 	 -0.081139 	 0.354038 
4.049998 	 -0.393375 	 -0.084872 	 0.351463 
4.059998 	 -0.392508 	 -0.088588 	 0.348869 
4.069998 	 -0.391604 	 -0.092286 	 0.346254 
4.079998 	 -0.390662 	 -0.095966 	 0.343620 
4.089999 	 -0.389684 	 -0.099629 	 0.340966 
4.099999 	 -0.388670 	 -0.103273 	 0.338293 
4.109999 	 -0.387619 	 -0.106898 	 0.335600 
4.119999 	 -0.386532 	 -0.110505 	 0.332889 
4.130000 	 -0.385409 	 -0.114093 	 0.330158 
4.140000 	 -0.384250 	 -0.117661 	 0.327409 
4.150000 	 -0.383056 	 -0.121209 	 0.324641 
4.160000 	 -0.381826 	 -0.124738 	 0.321856 
4.170001 	 -0.380561 	 -0.128246 	 0.319052 
4.180001 	 -0.379261 	 -0.131734 	 0.316230 
4.190001 	 -0.377926 	 -0.135201 	 0.313391 
4.200001 	 -0.376557 	 -0.138647 	 0.310534 
4.210001 	 -0.375153 	 -0.142072 	 0.307660 
4.220002 	 -0.373716 	 -0.145476 	 0.304770 
4.230002 	 -0.372244 	 -0.148857 	 0.301862 
4.240002 	 -0.370738 	 -0.152217 	 0.298938 
4.250002 	 -0.369199 	 -0.155554 	 0.295998 
4.260003 	 -0.367627 	 -0.158869 	 0.293041 
4.270003 	 -0.366022 	 -0.162161 	 0.290069 
4.280003 	 -0.364384 	 -0.165430 	 0.287080 
4.290003 	 -0.362713 	 -0.168676 	 0.284077 
4.300004 	 -0.361010 	 -0.171898 	 0.281058 
4.310004 	 -0.359276 	 -0.175096 	 0.278024 
4.320004 	 -0.357509 	 -0.178271 	 0.274976 
4.330004 	 -0.355710 	 -0.181421 	 0.271913 
4.340004 	 -0.353880 	 -0.184547 	 0.268835 
4.350005 	 -0.352019 	 -0.187648 	 0.265744 
4.360005 	 -0.350127 	 -0.190725 	 0.262639 
4.370005 	 -0.348204 	 -0.193776 	 0.259520 
4.380005 	 -0.346252 	 -0.196802 	 0.256388 
4.390006 	 -0.344269 	 -0.199802 	 0.253242 
4.400006 	 -0.342255 	 -0.202777 	 0.250084 
4.410006 	 -0.340213 	 -0.205726 	 0.246913 
4.420006 	 -0.338141 	 -0.208649 	 0.243730 
4.430007 	 -0.336040 	 -0.211545 	 0.240534 
4.440007 	 -0.333910 	 -0.214414 	 0.237327 
4.450007 	 -0.331752 	 -0.217257 	 0.234108 
4.460007 	 -0.329565 	 -0.220073 	 0.230878 
4.470007 	 -0.327350 	 -0.222862 	 0.227636 
4.480008 	 -0.325108 	 -0.225623 	 0.224383 
4.490008 	 -0.322838 	 -0.228357 	 0.221120 
4.500008 	 -0.320541 	 -0.231063 	 0.217846 
4.510008 	 -0.318216 	 -0.233741 	 0.214562 
4.520009 	 -0.315866 	 -0.236391 	 0.211268 
4.530009 	 -0.313489 	 -0.239012 	 0.207965 
4.540009 	 -0.311086 	 -0.241605 	 0.204652 
4.550009 	 -0.308657 	 -0.244169 	 0.201330 
4.560009 	 -0.306202 	 -0.246705 	 0.197998 
4.570010 	 -0.303722 	 -0.249212 	 0.194659 
4.580010 	 -0.301218 	 -0.251689 	 0.191310 
4.590010 	 -0.298689 	 -0.254137 	 0.187954 
4.600010 	 -0.296135 	 -0.256555 	 0.184589 
4.610011 	 -0.293558 	 -0.258944 	 0.181218 
4.620011 	 -0.290956 	 -0.261303 	 0.177838 
4.630011 	 -0.288331 	 -0.263632 	 0.174452 
4.640011 	 -0.285684 	 -0.265931 	 0.171058 
4.650012 	 -0.283013 	 -0.268200 	 0.167658 
4.660012 	 -0.280319 	 -0.270438 	 0.164252 
4.670012 	 -0.277604 	 -0.272645 	 0.160840 
4.680012 	 -0.274867 	 -0.274822 	 0.157422 
4.690012 	 -0.272107 	 -0.276968 	 0.153998 
4.700013 	 -0.269328 	 -0.279083 	 0.150569 
4.710013 	 -0.266526 	 -0.281167 	 0.147134 
4.720013 	 -0.263704 	 -0.283220 	 0.143696 
4.730013 	 -0.260862 	 -0.285241 	 0.140252 
4.740014 	 -0.257999 	 -0.287231 	 0.136805 
4.750014 	 -0.255116 	 -0.289189 	 0.133353 
4.760014 	 -0.252215 	 -0.291116 	 0.129898 
4.770014 	 -0.249294 	 -0.293011 	 0.126439 
4.780015 	 -0.246355 	 -0.294874 	 0.122977 
4.790015 	 -0.243397 	 -0.296704 	 0.119513 
4.800015 	 -0.240421 	 -0.298502 	 0.116045 
4.810015 	 -0.237427 	 -0.300269 	 0.112575 
4.820015 	 -0.234415 	 -0.302003 	 0.109104 
4.830016 	 -0.231387 	 -0.303704 	 0.105630 
4.840016 	 -0.228341 	 -0.305373 	 0.102155 
4.850016 	 -0.225280 	 -0.307009 	 0.098678 
4.860016 	 -0.222201 	 -0.308613 	 0.095200 
4.870017 	 -0.219107 	 -0.310183 	 0.091722 
4.880017 	 -0.215998 	 -0.311721 	 0.088243 
4.890017 	 -0.212873 	 -0.313225 	 0.084764 
4.900017 	 -0.209733 	 -0.314698 	 0.081286 
4.910017 	 -0.206578 	 -0.316136 	 0.077807 
4.920018 	 -0.203411 	 -0.317541 	 0.074329 
4.930018 	 -0.200228 	 -0.318913 	 0.070852 
4.940018 	 -0.197032 	 -0.320252 	 0.067376 
4.950018 	 -0.193823 	 -0.321557 	 0.063901 
4.960019 	 -0.190601 	 -0.322829 	 0.060428 
4.970019 	 -0.187366 	 -0.324067 	 0.056957 
4.980019 	 -0.184120 	 -0.325272 	 0.053488 
4.990019 	 -0.180861 	 -0.326444 	 0.050022 
5.000020 	 -0.177590 	 -0.327581 	 0.046558 
5.010020 	 -0.174309 	 -0.328685 	 0.043098 
5.020020 	 -0.171016 	 -0.329755 	 0.039641 
5.030020 	 -0.167714 	 -0.330792 	 0.036187 
