0.000000 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 	 -1.#IND00 
2.234000 	 0.352741 	 0.433476 	 0.229366 	 0.079878 	 0.020921 	 0.004407 
2.235000 	 0.352308 	 0.433441 	 0.229492 	 0.079964 	 0.020954 	 0.004416 
2.236000 	 0.351874 	 0.433405 	 0.229617 	 0.080050 	 0.020987 	 0.004425 
2.237000 	 0.351441 	 0.433369 	 0.229743 	 0.080137 	 0.021021 	 0.004434 
2.238000 	 0.351008 	 0.433333 	 0.229868 	 0.080223 	 0.021054 	 0.004443 
2.239000 	 0.350574 	 0.433297 	 0.229993 	 0.080310 	 0.021087 	 0.004452 
2.240000 	 0.350141 	 0.433260 	 0.230118 	 0.080396 	 0.021120 	 0.004462 
2.241000 	 0.349708 	 0.433223 	 0.230243 	 0.080483 	 0.021153 	 0.004471 
2.242000 	 0.349275 	 0.433186 	 0.230368 	 0.080569 	 0.021187 	 0.004480 
2.243000 	 0.348841 	 0.433149 	 0.230493 	 0.080656 	 0.021220 	 0.004489 
2.244000 	 0.348408 	 0.433111 	 0.230618 	 0.080743 	 0.021253 	 0.004498 
2.245000 	 0.347975 	 0.433074 	 0.230743 	 0.080829 	 0.021287 	 0.004508 
2.246000 	 0.347542 	 0.433036 	 0.230867 	 0.080916 	 0.021320 	 0.004517 
2.247000 	 0.347109 	 0.432998 	 0.230992 	 0.081003 	 0.021354 	 0.004526 
2.248000 	 0.346676 	 0.432959 	 0.231116 	 0.081090 	 0.021387 	 0.004535 
2.249000 	 0.346243 	 0.432921 	 0.231241 	 0.081177 	 0.021421 	 0.004545 
2.250000 	 0.345810 	 0.432882 	 0.231365 	 0.081263 	 0.021454 	 0.004554 
2.251000 	 0.345377 	 0.432843 	 0.231490 	 0.081350 	 0.021488 	 0.004563 
2.252000 	 0.344945 	 0.432803 	 0.231614 	 0.081437 	 0.021522 	 0.004573 
2.253000 	 0.344512 	 0.432764 	 0.231738 	 0.081524 	 0.021555 	 0.004582 
2.254000 	 0.344079 	 0.432724 	 0.231862 	 0.081611 	 0.021589 	 0.004591 
2.255000 	 0.343646 	 0.432684 	 0.231986 	 0.081698 	 0.021623 	 0.004601 
2.256000 	 0.343214 	 0.432644 	 0.232110 	 0.081785 	 0.021656 	 0.004610 
2.257000 	 0.342781 	 0.432603 	 0.232234 	 0.081873 	 0.021690 	 0.004620 
2.258000 	 0.342349 	 0.432563 	 0.232358 	 0.081960 	 0.021724 	 0.004629 
2.259000 	 0.341916 	 0.432522 	 0.232482 	 0.082047 	 0.021758 	 0.004638 
2.260000 	 0.341483 	 0.432481 	 0.232606 	 0.082134 	 0.021792 	 0.004648 
2.261000 	 0.341051 	 0.432439 	 0.232730 	 0.082221 	 0.021826 	 0.004657 
2.262000 	 0.340619 	 0.432398 	 0.232853 	 0.082309 	 0.021860 	 0.004667 
2.263000 	 0.340186 	 0.432356 	 0.232977 	 0.082396 	 0.021894 	 0.004676 
2.264000 	 0.339754 	 0.432314 	 0.233100 	 0.082483 	 0.021928 	 0.004686 
2.265000 	 0.339322 	 0.432272 	 0.233224 	 0.082571 	 0.021962 	 0.004695 
2.266000 	 0.338889 	 0.432229 	 0.233347 	 0.082658 	 0.021996 	 0.004705 
2.267000 	 0.338457 	 0.432186 	 0.233470 	 0.082746 	 0.022030 	 0.004714 
2.268000 	 0.338025 	 0.432143 	 0.233593 	 0.082833 	 0.022064 	 0.004724 
2.269000 	 0.337593 	 0.432100 	 0.233716 	 0.082921 	 0.022099 	 0.004733 
2.270000 	 0.337161 	 0.432057 	 0.233840 	 0.083008 	 0.022133 	 0.004743 
2.271000 	 0.336729 	 0.432013 	 0.233963 	 0.083096 	 0.022167 	 0.004753 
2.272000 	 0.336297 	 0.431969 	 0.234085 	 0.083183 	 0.022201 	 0.004762 
2.273000 	 0.335865 	 0.431925 	 0.234208 	 0.083271 	 0.022236 	 0.004772 
2.274000 	 0.335433 	 0.431881 	 0.234331 	 0.083359 	 0.022270 	 0.004782 
2.275000 	 0.335001 	 0.431837 	 0.234454 	 0.083446 	 0.022305 	 0.004791 
2.276000 	 0.334569 	 0.431792 	 0.234576 	 0.083534 	 0.022339 	 0.004801 
2.277000 	 0.334137 	 0.431747 	 0.234699 	 0.083622 	 0.022373 	 0.004811 
2.278000 	 0.333706 	 0.431702 	 0.234821 	 0.083710 	 0.022408 	 0.004820 
2.279000 	 0.333274 	 0.431656 	 0.234944 	 0.083798 	 0.022442 	 0.004830 
2.280000 	 0.332842 	 0.431611 	 0.235066 	 0.083886 	 0.022477 	 0.004840 
2.281000 	 0.332411 	 0.431565 	 0.235188 	 0.083973 	 0.022512 	 0.004849 
2.282000 	 0.331979 	 0.431519 	 0.235311 	 0.084061 	 0.022546 	 0.004859 
2.283000 	 0.331548 	 0.431472 	 0.235433 	 0.084149 	 0.022581 	 0.004869 
2.284000 	 0.331116 	 0.431426 	 0.235555 	 0.084237 	 0.022616 	 0.004879 
2.285000 	 0.330685 	 0.431379 	 0.235677 	 0.084325 	 0.022650 	 0.004889 
2.286000 	 0.330254 	 0.431332 	 0.235799 	 0.084414 	 0.022685 	 0.004898 
2.287000 	 0.329822 	 0.431285 	 0.235921 	 0.084502 	 0.022720 	 0.004908 
2.288000 	 0.329391 	 0.431237 	 0.236042 	 0.084590 	 0.022755 	 0.004918 
2.289000 	 0.328960 	 0.431190 	 0.236164 	 0.084678 	 0.022790 	 0.004928 
2.290000 	 0.328529 	 0.431142 	 0.236286 	 0.084766 	 0.022825 	 0.004938 
2.291000 	 0.328098 	 0.431094 	 0.236407 	 0.084854 	 0.022860 	 0.004948 
2.292000 	 0.327666 	 0.431045 	 0.236529 	 0.084943 	 0.022895 	 0.004958 
2.293000 	 0.327235 	 0.430997 	 0.236650 	 0.085031 	 0.022930 	 0.004968 
2.294000 	 0.326804 	 0.430948 	 0.236772 	 0.085119 	 0.022965 	 0.004978 
2.295000 	 0.326374 	 0.430899 	 0.236893 	 0.085208 	 0.023000 	 0.004988 
2.296000 	 0.325943 	 0.430850 	 0.237014 	 0.085296 	 0.023035 	 0.004997 
2.297000 	 0.325512 	 0.430800 	 0.237135 	 0.085384 	 0.023070 	 0.005007 
2.298000 	 0.325081 	 0.430750 	 0.237256 	 0.085473 	 0.023105 	 0.005017 
2.299000 	 0.324650 	 0.430700 	 0.237377 	 0.085561 	 0.023140 	 0.005027 
2.300000 	 0.324220 	 0.430650 	 0.237498 	 0.085650 	 0.023176 	 0.005037 
2.301000 	 0.323789 	 0.430600 	 0.237619 	 0.085739 	 0.023211 	 0.005048 
2.302000 	 0.323358 	 0.430549 	 0.237740 	 0.085827 	 0.023246 	 0.005058 
2.303000 	 0.322928 	 0.430499 	 0.237860 	 0.085916 	 0.023282 	 0.005068 
2.304000 	 0.322497 	 0.430447 	 0.237981 	 0.086004 	 0.023317 	 0.005078 
2.305000 	 0.322067 	 0.430396 	 0.238102 	 0.086093 	 0.023352 	 0.005088 
2.306000 	 0.321637 	 0.430345 	 0.238222 	 0.086182 	 0.023388 	 0.005098 
2.307000 	 0.321206 	 0.430293 	 0.238342 	 0.086271 	 0.023423 	 0.005108 
2.308000 	 0.320776 	 0.430241 	 0.238463 	 0.086359 	 0.023459 	 0.005118 
2.309000 	 0.320346 	 0.430189 	 0.238583 	 0.086448 	 0.023494 	 0.005128 
2.310000 	 0.319916 	 0.430137 	 0.238703 	 0.086537 	 0.023530 	 0.005139 
2.311000 	 0.319486 	 0.430084 	 0.238823 	 0.086626 	 0.023566 	 0.005149 
2.312000 	 0.319056 	 0.430031 	 0.238943 	 0.086715 	 0.023601 	 0.005159 
2.313000 	 0.318626 	 0.429978 	 0.239063 	 0.086804 	 0.023637 	 0.005169 
2.314000 	 0.318196 	 0.429925 	 0.239183 	 0.086893 	 0.023673 	 0.005179 
2.315000 	 0.317766 	 0.429871 	 0.239303 	 0.086982 	 0.023709 	 0.005190 
2.316000 	 0.317336 	 0.429818 	 0.239423 	 0.087071 	 0.023744 	 0.005200 
2.317000 	 0.316906 	 0.429764 	 0.239542 	 0.087160 	 0.023780 	 0.005210 
2.318000 	 0.316476 	 0.429709 	 0.239662 	 0.087249 	 0.023816 	 0.005221 
2.319000 	 0.316047 	 0.429655 	 0.239781 	 0.087338 	 0.023852 	 0.005231 
2.320000 	 0.315617 	 0.429600 	 0.239901 	 0.087427 	 0.023888 	 0.005241 
2.321000 	 0.315187 	 0.429546 	 0.240020 	 0.087516 	 0.023924 	 0.005251 
2.322000 	 0.314758 	 0.429490 	 0.240139 	 0.087605 	 0.023960 	 0.005262 
2.323000 	 0.314328 	 0.429435 	 0.240259 	 0.087695 	 0.023996 	 0.005272 
2.324000 	 0.313899 	 0.429380 	 0.240378 	 0.087784 	 0.024032 	 0.005283 
2.325000 	 0.313470 	 0.429324 	 0.240497 	 0.087873 	 0.024068 	 0.005293 
2.326000 	 0.313040 	 0.429268 	 0.240616 	 0.087963 	 0.024104 	 0.005303 
2.327000 	 0.312611 	 0.429212 	 0.240735 	 0.088052 	 0.024140 	 0.005314 
2.328000 	 0.312182 	 0.429155 	 0.240853 	 0.088141 	 0.024176 	 0.005324 
2.329000 	 0.311753 	 0.429099 	 0.240972 	 0.088231 	 0.024213 	 0.005335 
2.330000 	 0.311324 	 0.429042 	 0.241091 	 0.088320 	 0.024249 	 0.005345 
2.331000 	 0.310895 	 0.428985 	 0.241209 	 0.088410 	 0.024285 	 0.005356 
2.332000 	 0.310466 	 0.428928 	 0.241328 	 0.088499 	 0.024322 	 0.005366 
2.333000 	 0.310037 	 0.428870 	 0.241446 	 0.088589 	 0.024358 	 0.005377 
2.334000 	 0.309608 	 0.428812 	 0.241565 	 0.088678 	 0.024394 	 0.005387 
2.335000 	 0.309179 	 0.428754 	 0.241683 	 0.088768 	 0.024431 	 0.005398 
2.336000 	 0.308751 	 0.428696 	 0.241801 	 0.088858 	 0.024467 	 0.005408 
2.337000 	 0.308322 	 0.428638 	 0.241919 	 0.088947 	 0.024504 	 0.005419 
2.338000 	 0.307893 	 0.428579 	 0.242037 	 0.089037 	 0.024540 	 0.005430 
2.339000 	 0.307465 	 0.428520 	 0.242155 	 0.089127 	 0.024577 	 0.005440 
2.340000 	 0.307036 	 0.428461 	 0.242273 	 0.089216 	 0.024613 	 0.005451 
2.341000 	 0.306608 	 0.428402 	 0.242391 	 0.089306 	 0.024650 	 0.005461 
2.342000 	 0.306179 	 0.428343 	 0.242509 	 0.089396 	 0.024687 	 0.005472 
2.343000 	 0.305751 	 0.428283 	 0.242626 	 0.089486 	 0.024724 	 0.005483 
2.344000 	 0.305323 	 0.428223 	 0.242744 	 0.089576 	 0.024760 	 0.005494 
2.345000 	 0.304895 	 0.428163 	 0.242861 	 0.089666 	 0.024797 	 0.005504 
2.346000 	 0.304467 	 0.428102 	 0.242979 	 0.089756 	 0.024834 	 0.005515 
2.347000 	 0.304038 	 0.428042 	 0.243096 	 0.089845 	 0.024871 	 0.005526 
2.348000 	 0.303610 	 0.427981 	 0.243214 	 0.089935 	 0.024908 	 0.005536 
2.349000 	 0.303183 	 0.427920 	 0.243331 	 0.090025 	 0.024944 	 0.005547 
2.350000 	 0.302755 	 0.427859 	 0.243448 	 0.090116 	 0.024981 	 0.005558 
2.351000 	 0.302327 	 0.427797 	 0.243565 	 0.090206 	 0.025018 	 0.005569 
2.352000 	 0.301899 	 0.427735 	 0.243682 	 0.090296 	 0.025055 	 0.005580 
2.353000 	 0.301471 	 0.427673 	 0.243799 	 0.090386 	 0.025092 	 0.005590 
2.354000 	 0.301044 	 0.427611 	 0.243916 	 0.090476 	 0.025130 	 0.005601 
2.355000 	 0.300616 	 0.427549 	 0.244032 	 0.090566 	 0.025167 	 0.005612 
2.356000 	 0.300189 	 0.427486 	 0.244149 	 0.090656 	 0.025204 	 0.005623 
2.357000 	 0.299761 	 0.427424 	 0.244265 	 0.090747 	 0.025241 	 0.005634 
2.358000 	 0.299334 	 0.427360 	 0.244382 	 0.090837 	 0.025278 	 0.005645 
2.359000 	 0.298906 	 0.427297 	 0.244498 	 0.090927 	 0.025315 	 0.005656 
2.360000 	 0.298479 	 0.427234 	 0.244615 	 0.091018 	 0.025353 	 0.005667 
2.361000 	 0.298052 	 0.427170 	 0.244731 	 0.091108 	 0.025390 	 0.005678 
2.362000 	 0.297625 	 0.427106 	 0.244847 	 0.091198 	 0.025427 	 0.005689 
2.363000 	 0.297198 	 0.427042 	 0.244963 	 0.091289 	 0.025465 	 0.005700 
2.364000 	 0.296771 	 0.426978 	 0.245079 	 0.091379 	 0.025502 	 0.005711 
2.365000 	 0.296344 	 0.426913 	 0.245195 	 0.091470 	 0.025540 	 0.005722 
2.366000 	 0.295917 	 0.426848 	 0.245311 	 0.091560 	 0.025577 	 0.005733 
2.367000 	 0.295490 	 0.426783 	 0.245427 	 0.091651 	 0.025615 	 0.005744 
2.368000 	 0.295063 	 0.426718 	 0.245542 	 0.091741 	 0.025652 	 0.005755 
2.369000 	 0.294637 	 0.426653 	 0.245658 	 0.091832 	 0.025690 	 0.005766 
2.370000 	 0.294210 	 0.426587 	 0.245773 	 0.091922 	 0.025728 	 0.005777 
2.371000 	 0.293783 	 0.426521 	 0.245889 	 0.092013 	 0.025765 	 0.005788 
2.372000 	 0.293357 	 0.426455 	 0.246004 	 0.092104 	 0.025803 	 0.005799 
2.373000 	 0.292931 	 0.426389 	 0.246120 	 0.092194 	 0.025841 	 0.005810 
2.374000 	 0.292504 	 0.426322 	 0.246235 	 0.092285 	 0.025878 	 0.005821 
2.375000 	 0.292078 	 0.426255 	 0.246350 	 0.092376 	 0.025916 	 0.005833 
2.376000 	 0.291652 	 0.426188 	 0.246465 	 0.092467 	 0.025954 	 0.005844 
2.377000 	 0.291226 	 0.426121 	 0.246580 	 0.092558 	 0.025992 	 0.005855 
2.378000 	 0.290799 	 0.426054 	 0.246695 	 0.092648 	 0.026030 	 0.005866 
2.379000 	 0.290373 	 0.425986 	 0.246810 	 0.092739 	 0.026068 	 0.005877 
2.380000 	 0.289947 	 0.425918 	 0.246924 	 0.092830 	 0.026106 	 0.005889 
2.381000 	 0.289522 	 0.425850 	 0.247039 	 0.092921 	 0.026144 	 0.005900 
2.382000 	 0.289096 	 0.425782 	 0.247153 	 0.093012 	 0.026182 	 0.005911 
2.383000 	 0.288670 	 0.425713 	 0.247268 	 0.093103 	 0.026220 	 0.005923 
2.384000 	 0.288244 	 0.425645 	 0.247382 	 0.093194 	 0.026258 	 0.005934 
2.385000 	 0.287819 	 0.425576 	 0.247497 	 0.093285 	 0.026296 	 0.005945 
2.386000 	 0.287393 	 0.425506 	 0.247611 	 0.093376 	 0.026334 	 0.005957 
2.387000 	 0.286968 	 0.425437 	 0.247725 	 0.093467 	 0.026372 	 0.005968 
2.388000 	 0.286542 	 0.425367 	 0.247839 	 0.093558 	 0.026411 	 0.005979 
2.389000 	 0.286117 	 0.425298 	 0.247953 	 0.093649 	 0.026449 	 0.005991 
2.390000 	 0.285692 	 0.425228 	 0.248067 	 0.093741 	 0.026487 	 0.006002 
2.391000 	 0.285267 	 0.425157 	 0.248181 	 0.093832 	 0.026526 	 0.006014 
2.392000 	 0.284841 	 0.425087 	 0.248294 	 0.093923 	 0.026564 	 0.006025 
2.393000 	 0.284416 	 0.425016 	 0.248408 	 0.094014 	 0.026602 	 0.006036 
2.394000 	 0.283991 	 0.424945 	 0.248522 	 0.094106 	 0.026641 	 0.006048 
2.395000 	 0.283566 	 0.424874 	 0.248635 	 0.094197 	 0.026679 	 0.006059 
2.396000 	 0.283142 	 0.424803 	 0.248748 	 0.094288 	 0.026718 	 0.006071 
2.397000 	 0.282717 	 0.424731 	 0.248862 	 0.094380 	 0.026756 	 0.006082 
2.398000 	 0.282292 	 0.424660 	 0.248975 	 0.094471 	 0.026795 	 0.006094 
2.399000 	 0.281868 	 0.424588 	 0.249088 	 0.094562 	 0.026834 	 0.006106 
2.400000 	 0.281443 	 0.424515 	 0.249201 	 0.094654 	 0.026872 	 0.006117 
2.401000 	 0.281019 	 0.424443 	 0.249314 	 0.094745 	 0.026911 	 0.006129 
2.402000 	 0.280594 	 0.424370 	 0.249427 	 0.094837 	 0.026950 	 0.006140 
2.403000 	 0.280170 	 0.424297 	 0.249540 	 0.094928 	 0.026988 	 0.006152 
2.404000 	 0.279746 	 0.424224 	 0.249653 	 0.095020 	 0.027027 	 0.006164 
2.405000 	 0.279321 	 0.424151 	 0.249765 	 0.095111 	 0.027066 	 0.006175 
2.406000 	 0.278897 	 0.424077 	 0.249878 	 0.095203 	 0.027105 	 0.006187 
2.407000 	 0.278473 	 0.424004 	 0.249990 	 0.095294 	 0.027144 	 0.006199 
2.408000 	 0.278049 	 0.423930 	 0.250103 	 0.095386 	 0.027183 	 0.006210 
2.409000 	 0.277625 	 0.423856 	 0.250215 	 0.095478 	 0.027222 	 0.006222 
2.410000 	 0.277201 	 0.423781 	 0.250327 	 0.095569 	 0.027261 	 0.006234 
2.411000 	 0.276778 	 0.423707 	 0.250439 	 0.095661 	 0.027300 	 0.006245 
2.412000 	 0.276354 	 0.423632 	 0.250551 	 0.095753 	 0.027339 	 0.006257 
2.413000 	 0.275930 	 0.423557 	 0.250663 	 0.095845 	 0.027378 	 0.006269 
2.414000 	 0.275507 	 0.423482 	 0.250775 	 0.095937 	 0.027417 	 0.006281 
2.415000 	 0.275084 	 0.423406 	 0.250887 	 0.096028 	 0.027456 	 0.006293 
2.416000 	 0.274660 	 0.423330 	 0.250999 	 0.096120 	 0.027495 	 0.006304 
2.417000 	 0.274237 	 0.423255 	 0.251110 	 0.096212 	 0.027535 	 0.006316 
2.418000 	 0.273814 	 0.423178 	 0.251222 	 0.096304 	 0.027574 	 0.006328 
2.419000 	 0.273391 	 0.423102 	 0.251333 	 0.096396 	 0.027613 	 0.006340 
2.420000 	 0.272967 	 0.423026 	 0.251445 	 0.096488 	 0.027652 	 0.006352 
2.421000 	 0.272544 	 0.422949 	 0.251556 	 0.096580 	 0.027692 	 0.006364 
2.422000 	 0.272122 	 0.422872 	 0.251667 	 0.096672 	 0.027731 	 0.006376 
2.423000 	 0.271699 	 0.422795 	 0.251778 	 0.096764 	 0.027771 	 0.006388 
2.424000 	 0.271276 	 0.422717 	 0.251889 	 0.096856 	 0.027810 	 0.006400 
2.425000 	 0.270853 	 0.422640 	 0.252000 	 0.096948 	 0.027850 	 0.006412 
2.426000 	 0.270431 	 0.422562 	 0.252111 	 0.097040 	 0.027889 	 0.006424 
2.427000 	 0.270008 	 0.422484 	 0.252222 	 0.097132 	 0.027929 	 0.006436 
2.428000 	 0.269586 	 0.422406 	 0.252332 	 0.097224 	 0.027968 	 0.006448 
2.429000 	 0.269163 	 0.422327 	 0.252443 	 0.097316 	 0.028008 	 0.006460 
2.430000 	 0.268741 	 0.422248 	 0.252553 	 0.097409 	 0.028048 	 0.006472 
2.431000 	 0.268319 	 0.422170 	 0.252664 	 0.097501 	 0.028087 	 0.006484 
2.432000 	 0.267897 	 0.422090 	 0.252774 	 0.097593 	 0.028127 	 0.006496 
2.433000 	 0.267475 	 0.422011 	 0.252884 	 0.097685 	 0.028167 	 0.006508 
2.434000 	 0.267053 	 0.421932 	 0.252994 	 0.097778 	 0.028207 	 0.006520 
2.435000 	 0.266631 	 0.421852 	 0.253105 	 0.097870 	 0.028247 	 0.006532 
2.436000 	 0.266209 	 0.421772 	 0.253215 	 0.097962 	 0.028287 	 0.006544 
2.437000 	 0.265787 	 0.421692 	 0.253324 	 0.098055 	 0.028326 	 0.006557 
2.438000 	 0.265366 	 0.421611 	 0.253434 	 0.098147 	 0.028366 	 0.006569 
2.439000 	 0.264944 	 0.421531 	 0.253544 	 0.098240 	 0.028406 	 0.006581 
2.440000 	 0.264523 	 0.421450 	 0.253654 	 0.098332 	 0.028446 	 0.006593 
2.441000 	 0.264101 	 0.421369 	 0.253763 	 0.098424 	 0.028486 	 0.006606 
2.442000 	 0.263680 	 0.421288 	 0.253873 	 0.098517 	 0.028527 	 0.006618 
2.443000 	 0.263259 	 0.421206 	 0.253982 	 0.098609 	 0.028567 	 0.006630 
2.444000 	 0.262837 	 0.421124 	 0.254091 	 0.098702 	 0.028607 	 0.006642 
2.445000 	 0.262416 	 0.421043 	 0.254200 	 0.098795 	 0.028647 	 0.006655 
2.446000 	 0.261995 	 0.420960 	 0.254309 	 0.098887 	 0.028687 	 0.006667 
2.447000 	 0.261574 	 0.420878 	 0.254418 	 0.098980 	 0.028728 	 0.006679 
2.448000 	 0.261154 	 0.420796 	 0.254527 	 0.099072 	 0.028768 	 0.006692 
2.449000 	 0.260733 	 0.420713 	 0.254636 	 0.099165 	 0.028808 	 0.006704 
2.450000 	 0.260312 	 0.420630 	 0.254745 	 0.099258 	 0.028849 	 0.006716 
2.451000 	 0.259892 	 0.420547 	 0.254854 	 0.099350 	 0.028889 	 0.006729 
2.452000 	 0.259471 	 0.420463 	 0.254962 	 0.099443 	 0.028929 	 0.006741 
2.453000 	 0.259051 	 0.420380 	 0.255071 	 0.099536 	 0.028970 	 0.006754 
2.454000 	 0.258630 	 0.420296 	 0.255179 	 0.099629 	 0.029010 	 0.006766 
2.455000 	 0.258210 	 0.420212 	 0.255287 	 0.099721 	 0.029051 	 0.006779 
2.456000 	 0.257790 	 0.420128 	 0.255396 	 0.099814 	 0.029091 	 0.006791 
2.457000 	 0.257370 	 0.420043 	 0.255504 	 0.099907 	 0.029132 	 0.006804 
2.458000 	 0.256950 	 0.419959 	 0.255612 	 0.100000 	 0.029173 	 0.006816 
2.459000 	 0.256530 	 0.419874 	 0.255720 	 0.100093 	 0.029213 	 0.006829 
2.460000 	 0.256110 	 0.419789 	 0.255827 	 0.100186 	 0.029254 	 0.006841 
2.461000 	 0.255690 	 0.419703 	 0.255935 	 0.100279 	 0.029295 	 0.006854 
2.462000 	 0.255271 	 0.419618 	 0.256043 	 0.100372 	 0.029336 	 0.006866 
2.463000 	 0.254851 	 0.419532 	 0.256150 	 0.100465 	 0.029376 	 0.006879 
2.464000 	 0.254432 	 0.419446 	 0.256258 	 0.100558 	 0.029417 	 0.006892 
2.465000 	 0.254012 	 0.419360 	 0.256365 	 0.100651 	 0.029458 	 0.006904 
2.466000 	 0.253593 	 0.419274 	 0.256473 	 0.100744 	 0.029499 	 0.006917 
2.467000 	 0.253174 	 0.419187 	 0.256580 	 0.100837 	 0.029540 	 0.006930 
2.468000 	 0.252754 	 0.419101 	 0.256687 	 0.100930 	 0.029581 	 0.006942 
2.469000 	 0.252335 	 0.419014 	 0.256794 	 0.101023 	 0.029622 	 0.006955 
2.470000 	 0.251916 	 0.418926 	 0.256901 	 0.101116 	 0.029663 	 0.006968 
2.471000 	 0.251498 	 0.418839 	 0.257008 	 0.101209 	 0.029704 	 0.006981 
2.472000 	 0.251079 	 0.418751 	 0.257115 	 0.101303 	 0.029745 	 0.006993 
2.473000 	 0.250660 	 0.418664 	 0.257221 	 0.101396 	 0.029786 	 0.007006 
2.474000 	 0.250241 	 0.418575 	 0.257328 	 0.101489 	 0.029828 	 0.007019 
2.475000 	 0.249823 	 0.418487 	 0.257434 	 0.101582 	 0.029869 	 0.007032 
2.476000 	 0.249404 	 0.418399 	 0.257541 	 0.101675 	 0.029910 	 0.007045 
2.477000 	 0.248986 	 0.418310 	 0.257647 	 0.101769 	 0.029951 	 0.007057 
2.478000 	 0.248568 	 0.418221 	 0.257753 	 0.101862 	 0.029993 	 0.007070 
2.479000 	 0.248150 	 0.418132 	 0.257859 	 0.101955 	 0.030034 	 0.007083 
2.480000 	 0.247732 	 0.418043 	 0.257965 	 0.102049 	 0.030075 	 0.007096 
2.481000 	 0.247314 	 0.417953 	 0.258071 	 0.102142 	 0.030117 	 0.007109 
2.482000 	 0.246896 	 0.417864 	 0.258177 	 0.102236 	 0.030158 	 0.007122 
2.483000 	 0.246478 	 0.417774 	 0.258283 	 0.102329 	 0.030200 	 0.007135 
2.484000 	 0.246060 	 0.417684 	 0.258389 	 0.102422 	 0.030241 	 0.007148 
2.485000 	 0.245642 	 0.417593 	 0.258494 	 0.102516 	 0.030283 	 0.007161 
2.486000 	 0.245225 	 0.417503 	 0.258600 	 0.102609 	 0.030325 	 0.007174 
2.487000 	 0.244807 	 0.417412 	 0.258705 	 0.102703 	 0.030366 	 0.007187 
2.488000 	 0.244390 	 0.417321 	 0.258810 	 0.102796 	 0.030408 	 0.007200 
2.489000 	 0.243973 	 0.417230 	 0.258916 	 0.102890 	 0.030450 	 0.007213 
2.490000 	 0.243556 	 0.417138 	 0.259021 	 0.102984 	 0.030491 	 0.007226 
2.491000 	 0.243139 	 0.417047 	 0.259126 	 0.103077 	 0.030533 	 0.007239 
2.492000 	 0.242722 	 0.416955 	 0.259231 	 0.103171 	 0.030575 	 0.007252 
2.493000 	 0.242305 	 0.416863 	 0.259336 	 0.103264 	 0.030617 	 0.007265 
2.494000 	 0.241888 	 0.416771 	 0.259440 	 0.103358 	 0.030659 	 0.007278 
2.495000 	 0.241471 	 0.416678 	 0.259545 	 0.103452 	 0.030701 	 0.007292 
2.496000 	 0.241054 	 0.416586 	 0.259649 	 0.103545 	 0.030742 	 0.007305 
2.497000 	 0.240638 	 0.416493 	 0.259754 	 0.103639 	 0.030784 	 0.007318 
2.498000 	 0.240221 	 0.416400 	 0.259858 	 0.103733 	 0.030826 	 0.007331 
2.499000 	 0.239805 	 0.416306 	 0.259963 	 0.103827 	 0.030869 	 0.007344 
2.500000 	 0.239389 	 0.416213 	 0.260067 	 0.103920 	 0.030911 	 0.007358 
2.501000 	 0.238973 	 0.416119 	 0.260171 	 0.104014 	 0.030953 	 0.007371 
2.502000 	 0.238557 	 0.416025 	 0.260275 	 0.104108 	 0.030995 	 0.007384 
2.503000 	 0.238141 	 0.415931 	 0.260379 	 0.104202 	 0.031037 	 0.007397 
2.504000 	 0.237725 	 0.415837 	 0.260483 	 0.104296 	 0.031079 	 0.007411 
2.505000 	 0.237309 	 0.415742 	 0.260586 	 0.104390 	 0.031122 	 0.007424 
2.506000 	 0.236893 	 0.415648 	 0.260690 	 0.104484 	 0.031164 	 0.007437 
2.507000 	 0.236478 	 0.415553 	 0.260793 	 0.104578 	 0.031206 	 0.007451 
2.508000 	 0.236062 	 0.415458 	 0.260897 	 0.104671 	 0.031248 	 0.007464 
2.509000 	 0.235647 	 0.415362 	 0.261000 	 0.104765 	 0.031291 	 0.007478 
2.510000 	 0.235231 	 0.415267 	 0.261103 	 0.104859 	 0.031333 	 0.007491 
2.511000 	 0.234816 	 0.415171 	 0.261207 	 0.104953 	 0.031376 	 0.007504 
2.512000 	 0.234401 	 0.415075 	 0.261310 	 0.105047 	 0.031418 	 0.007518 
2.513000 	 0.233986 	 0.414979 	 0.261413 	 0.105142 	 0.031461 	 0.007531 
2.514000 	 0.233571 	 0.414882 	 0.261515 	 0.105236 	 0.031503 	 0.007545 
2.515000 	 0.233156 	 0.414786 	 0.261618 	 0.105330 	 0.031546 	 0.007558 
2.516000 	 0.232742 	 0.414689 	 0.261721 	 0.105424 	 0.031589 	 0.007572 
2.517000 	 0.232327 	 0.414592 	 0.261823 	 0.105518 	 0.031631 	 0.007585 
2.518000 	 0.231912 	 0.414495 	 0.261926 	 0.105612 	 0.031674 	 0.007599 
2.519000 	 0.231498 	 0.414397 	 0.262028 	 0.105706 	 0.031717 	 0.007613 
2.520000 	 0.231084 	 0.414300 	 0.262131 	 0.105800 	 0.031759 	 0.007626 
2.521000 	 0.230669 	 0.414202 	 0.262233 	 0.105895 	 0.031802 	 0.007640 
2.522000 	 0.230255 	 0.414104 	 0.262335 	 0.105989 	 0.031845 	 0.007653 
2.523000 	 0.229841 	 0.414006 	 0.262437 	 0.106083 	 0.031888 	 0.007667 
